origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
#country+code+origin,#meta+has_hrp+origin,#meta+in_gho+origin,#country+code+asylum,#meta+has_hrp+asylum,#meta+in_gho+asylum,#population_group+code,#gender+code,#age+range,#age+min,#age+max,#population,#date+start,#date+end
TGO,False,False,NGA,True,True,ASY,m,all,None,None,5,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,ASY,all,all,None,None,5,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,REF,f,0-4,0,4,0,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,REF,f,5-11,5,11,0,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,REF,f,12-17,12,17,0,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,REF,f,18-59,18,59,0,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,REF,f,60+,60,None,0,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,REF,f,all,None,None,0,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,REF,m,0-4,0,4,0,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,REF,m,5-11,5,11,0,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,REF,m,12-17,12,17,0,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,REF,m,18-59,18,59,14,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,REF,m,60+,60,None,0,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,REF,m,all,None,None,14,2009-01-01,2009-12-31
TGO,False,False,NGA,True,True,REF,all,all,None,None,14,2009-01-01,2009-12-31
UGA,False,True,NGA,True,True,REF,f,0-4,0,4,0,2009-01-01,2009-12-31
UGA,False,True,NGA,True,True,REF,f,5-11,5,11,0,2009-01-01,2009-12-31
UGA,False,True,NGA,True,True,REF,f,12-17,12,17,0,2009-01-01,2009-12-31
UGA,False,True,NGA,True,True,REF,f,18-59,18,59,0,2009-01-01,2009-12-31
UGA,False,True,NGA,True,True,REF,f,60+,60,None,0,2009-01-01,2009-12-31
UGA,False,True,NGA,True,True,REF,f,all,None,None,0,2009-01-01,2009-12-31
UGA,False,True,NGA,True,True,REF,m,0-4,0,4,0,2009-01-01,2009-12-31
UGA,False,True,NGA,True,True,REF,m,5-11,5,11,0,2009-01-01,2009-12-31
UGA,False,True,NGA,True,True,REF,m,12-17,12,17,0,2009-01-01,2009-12-31
UGA,False,True,NGA,True,True,REF,m,18-59,18,59,5,2009-01-01,2009-12-31
UGA,False,True,NGA,True,True,REF,m,60+,60,None,0,2009-01-01,2009-12-31
UGA,False,True,NGA,True,True,REF,m,all,None,None,5,2009-01-01,2009-12-31
UGA,False,True,NGA,True,True,REF,all,all,None,None,5,2009-01-01,2009-12-31
AGO,False,True,NGA,True,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
AGO,False,True,NGA,True,True,REF,f,5-11,5,11,5,2001-01-01,2001-12-31
AGO,False,True,NGA,True,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
AGO,False,True,NGA,True,True,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
AGO,False,True,NGA,True,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
AGO,False,True,NGA,True,True,REF,f,all,None,None,5,2001-01-01,2001-12-31
AGO,False,True,NGA,True,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
AGO,False,True,NGA,True,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
AGO,False,True,NGA,True,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
AGO,False,True,NGA,True,True,REF,m,18-59,18,59,9,2001-01-01,2001-12-31
AGO,False,True,NGA,True,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
AGO,False,True,NGA,True,True,REF,m,all,None,None,9,2001-01-01,2001-12-31
AGO,False,True,NGA,True,True,REF,all,all,None,None,14,2001-01-01,2001-12-31
BEN,False,False,NGA,True,True,REF,f,0-4,0,4,6,2001-01-01,2001-12-31
BEN,False,False,NGA,True,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
BEN,False,False,NGA,True,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
BEN,False,False,NGA,True,True,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
BEN,False,False,NGA,True,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
BEN,False,False,NGA,True,True,REF,f,all,None,None,6,2001-01-01,2001-12-31
BEN,False,False,NGA,True,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
BEN,False,False,NGA,True,True,REF,m,5-11,5,11,8,2001-01-01,2001-12-31
BEN,False,False,NGA,True,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
BEN,False,False,NGA,True,True,REF,m,18-59,18,59,9,2001-01-01,2001-12-31
BEN,False,False,NGA,True,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
BEN,False,False,NGA,True,True,REF,m,all,None,None,17,2001-01-01,2001-12-31
BEN,False,False,NGA,True,True,REF,all,all,None,None,23,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,ASY,f,5-11,5,11,5,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,ASY,f,all,None,None,5,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,ASY,m,all,None,None,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,ASY,all,all,None,None,5,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,REF,f,18-59,18,59,5,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,REF,f,all,None,None,5,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,REF,m,18-59,18,59,9,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,REF,m,all,None,None,9,2001-01-01,2001-12-31
CAF,True,True,NGA,True,True,REF,all,all,None,None,14,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,ASY,f,all,None,None,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,ASY,m,18-59,18,59,5,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,ASY,m,all,None,None,5,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,ASY,all,all,None,None,5,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,REF,f,all,None,None,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,REF,m,18-59,18,59,5,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,REF,m,all,None,None,5,2001-01-01,2001-12-31
CMR,True,True,NGA,True,True,REF,all,all,None,None,5,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,ASY,f,all,None,None,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,ASY,m,18-59,18,59,5,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,ASY,m,all,None,None,5,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,ASY,all,all,None,None,5,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,REF,f,0-4,0,4,6,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,REF,f,12-17,12,17,9,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,REF,f,18-59,18,59,12,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,REF,f,all,None,None,27,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,REF,m,0-4,0,4,13,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,REF,m,18-59,18,59,8,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,REF,m,all,None,None,21,2001-01-01,2001-12-31
COG,False,True,NGA,True,True,REF,all,all,None,None,48,2001-01-01,2001-12-31
ERI,False,False,NGA,True,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
ERI,False,False,NGA,True,True,REF,f,5-11,5,11,9,2001-01-01,2001-12-31
ERI,False,False,NGA,True,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
ERI,False,False,NGA,True,True,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
ERI,False,False,NGA,True,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
ERI,False,False,NGA,True,True,REF,f,all,None,None,9,2001-01-01,2001-12-31
ERI,False,False,NGA,True,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
ERI,False,False,NGA,True,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
ERI,False,False,NGA,True,True,REF,m,12-17,12,17,5,2001-01-01,2001-12-31
ERI,False,False,NGA,True,True,REF,m,18-59,18,59,6,2001-01-01,2001-12-31
ERI,False,False,NGA,True,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
ERI,False,False,NGA,True,True,REF,m,all,None,None,11,2001-01-01,2001-12-31
ERI,False,False,NGA,True,True,REF,all,all,None,None,20,2001-01-01,2001-12-31
ETH,True,True,NGA,True,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
ETH,True,True,NGA,True,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
ETH,True,True,NGA,True,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
ETH,True,True,NGA,True,True,REF,f,18-59,18,59,8,2001-01-01,2001-12-31
ETH,True,True,NGA,True,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
ETH,True,True,NGA,True,True,REF,f,all,None,None,8,2001-01-01,2001-12-31
ETH,True,True,NGA,True,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
ETH,True,True,NGA,True,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
ETH,True,True,NGA,True,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
ETH,True,True,NGA,True,True,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
ETH,True,True,NGA,True,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
ETH,True,True,NGA,True,True,REF,m,all,None,None,0,2001-01-01,2001-12-31
ETH,True,True,NGA,True,True,REF,all,all,None,None,8,2001-01-01,2001-12-31
GHA,False,False,NGA,True,True,REF,f,0-4,0,4,11,2001-01-01,2001-12-31
GHA,False,False,NGA,True,True,REF,f,5-11,5,11,5,2001-01-01,2001-12-31
GHA,False,False,NGA,True,True,REF,f,12-17,12,17,5,2001-01-01,2001-12-31
GHA,False,False,NGA,True,True,REF,f,18-59,18,59,12,2001-01-01,2001-12-31
GHA,False,False,NGA,True,True,REF,f,60+,60,None,5,2001-01-01,2001-12-31
GHA,False,False,NGA,True,True,REF,f,all,None,None,38,2001-01-01,2001-12-31
GHA,False,False,NGA,True,True,REF,m,0-4,0,4,8,2001-01-01,2001-12-31
GHA,False,False,NGA,True,True,REF,m,5-11,5,11,6,2001-01-01,2001-12-31
GHA,False,False,NGA,True,True,REF,m,12-17,12,17,5,2001-01-01,2001-12-31
GHA,False,False,NGA,True,True,REF,m,18-59,18,59,22,2001-01-01,2001-12-31
GHA,False,False,NGA,True,True,REF,m,60+,60,None,8,2001-01-01,2001-12-31
GHA,False,False,NGA,True,True,REF,m,all,None,None,49,2001-01-01,2001-12-31
GHA,False,False,NGA,True,True,REF,all,all,None,None,87,2001-01-01,2001-12-31
GIN,False,False,NGA,True,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
GIN,False,False,NGA,True,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
GIN,False,False,NGA,True,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
GIN,False,False,NGA,True,True,REF,f,18-59,18,59,7,2001-01-01,2001-12-31
GIN,False,False,NGA,True,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
GIN,False,False,NGA,True,True,REF,f,all,None,None,7,2001-01-01,2001-12-31
GIN,False,False,NGA,True,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
GIN,False,False,NGA,True,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
GIN,False,False,NGA,True,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
GIN,False,False,NGA,True,True,REF,m,18-59,18,59,5,2001-01-01,2001-12-31
GIN,False,False,NGA,True,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
GIN,False,False,NGA,True,True,REF,m,all,None,None,5,2001-01-01,2001-12-31
GIN,False,False,NGA,True,True,REF,all,all,None,None,12,2001-01-01,2001-12-31
GNQ,False,False,NGA,True,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
GNQ,False,False,NGA,True,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
GNQ,False,False,NGA,True,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
GNQ,False,False,NGA,True,True,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
GNQ,False,False,NGA,True,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
GNQ,False,False,NGA,True,True,REF,f,all,None,None,0,2001-01-01,2001-12-31
GNQ,False,False,NGA,True,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
GNQ,False,False,NGA,True,True,REF,m,5-11,5,11,5,2001-01-01,2001-12-31
GNQ,False,False,NGA,True,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
GNQ,False,False,NGA,True,True,REF,m,18-59,18,59,7,2001-01-01,2001-12-31
GNQ,False,False,NGA,True,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
GNQ,False,False,NGA,True,True,REF,m,all,None,None,12,2001-01-01,2001-12-31
GNQ,False,False,NGA,True,True,REF,all,all,None,None,12,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,ASY,f,0-4,0,4,12,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,ASY,f,5-11,5,11,5,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,ASY,f,12-17,12,17,5,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,ASY,f,18-59,18,59,23,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,ASY,f,all,None,None,45,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,ASY,m,5-11,5,11,6,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,ASY,m,12-17,12,17,6,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,ASY,m,18-59,18,59,18,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,ASY,m,all,None,None,30,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,ASY,all,all,None,None,75,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,REF,f,0-4,0,4,34,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,REF,f,5-11,5,11,53,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,REF,f,12-17,12,17,41,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,REF,f,18-59,18,59,511,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,REF,f,60+,60,None,11,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,REF,f,all,None,None,650,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,REF,m,0-4,0,4,36,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,REF,m,5-11,5,11,82,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,REF,m,12-17,12,17,70,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,REF,m,18-59,18,59,653,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,REF,m,60+,60,None,14,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,REF,m,all,None,None,855,2001-01-01,2001-12-31
LBR,False,False,NGA,True,True,REF,all,all,None,None,1505,2001-01-01,2001-12-31
LKA,False,False,NGA,True,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
LKA,False,False,NGA,True,True,REF,f,5-11,5,11,6,2001-01-01,2001-12-31
LKA,False,False,NGA,True,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
LKA,False,False,NGA,True,True,REF,f,18-59,18,59,5,2001-01-01,2001-12-31
LKA,False,False,NGA,True,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
LKA,False,False,NGA,True,True,REF,f,all,None,None,11,2001-01-01,2001-12-31
LKA,False,False,NGA,True,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
LKA,False,False,NGA,True,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
LKA,False,False,NGA,True,True,REF,m,12-17,12,17,6,2001-01-01,2001-12-31
LKA,False,False,NGA,True,True,REF,m,18-59,18,59,7,2001-01-01,2001-12-31
LKA,False,False,NGA,True,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
LKA,False,False,NGA,True,True,REF,m,all,None,None,13,2001-01-01,2001-12-31
LKA,False,False,NGA,True,True,REF,all,all,None,None,24,2001-01-01,2001-12-31
NAM,False,False,NGA,True,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NAM,False,False,NGA,True,True,REF,f,5-11,5,11,8,2001-01-01,2001-12-31
NAM,False,False,NGA,True,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
NAM,False,False,NGA,True,True,REF,f,18-59,18,59,9,2001-01-01,2001-12-31
NAM,False,False,NGA,True,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NAM,False,False,NGA,True,True,REF,f,all,None,None,17,2001-01-01,2001-12-31
NAM,False,False,NGA,True,True,REF,m,0-4,0,4,5,2001-01-01,2001-12-31
NAM,False,False,NGA,True,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
NAM,False,False,NGA,True,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
NAM,False,False,NGA,True,True,REF,m,18-59,18,59,8,2001-01-01,2001-12-31
NAM,False,False,NGA,True,True,REF,m,60+,60,None,5,2001-01-01,2001-12-31
NAM,False,False,NGA,True,True,REF,m,all,None,None,18,2001-01-01,2001-12-31
NAM,False,False,NGA,True,True,REF,all,all,None,None,35,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,ASY,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,ASY,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,ASY,all,all,None,None,30,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,REF,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,REF,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,REF,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,ARG,False,True,REF,all,all,None,None,21,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,ASY,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,ASY,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,ASY,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,ASY,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,ASY,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,ASY,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,ASY,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,ASY,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,ASY,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,ASY,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,ASY,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,ASY,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,ASY,all,all,None,None,120,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,REF,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,REF,m,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,REF,m,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,REF,m,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,REF,m,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,AUS,False,False,REF,all,all,None,None,28,2001-01-01,2001-12-31
NGA,True,True,AUT,False,False,REF,f,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,AUT,False,False,REF,f,5-11,5,11,0,2001-01-01,2001-12-31
NGA,True,True,AUT,False,False,REF,f,12-17,12,17,0,2001-01-01,2001-12-31
NGA,True,True,AUT,False,False,REF,f,18-59,18,59,0,2001-01-01,2001-12-31
NGA,True,True,AUT,False,False,REF,f,60+,60,None,0,2001-01-01,2001-12-31
NGA,True,True,AUT,False,False,REF,f,all,None,None,0,2001-01-01,2001-12-31
NGA,True,True,AUT,False,False,REF,m,0-4,0,4,0,2001-01-01,2001-12-31
NGA,True,True,AUT,False,False,REF,m,5-11,5,11,0,2001-01-01,2001-12-31
